timestamp,offline_pred,p_down,p_flat,p_up,offline_conf,spread_bps,imbalance_top3,imbalance_top10,micro_gap_bps,signed_flow_short,signed_flow_medium,micro_score,final_score,action,reason,has_realized,realized_return,realized_net_return
1774340405187,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.433755,0.223479,0.000305844,0,0,0.24055,0,0,OFFLINE_FLAT,0,0,0
1774340405287,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.755019,0.750992,0.000531982,0,0,0.593036,0,0,OFFLINE_FLAT,0,0,0
1774340405387,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.013621,-0.123455,8.31243e-06,0,0,0.184736,0,0,OFFLINE_FLAT,0,0,0
1774340405487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.0898519,-0.201576,-6.46304e-05,0,0,0.108926,0,0,OFFLINE_FLAT,0,0,0
1774340405587,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.091445,-0.0930903,-6.46895e-05,0,0,0.111692,0,0,OFFLINE_FLAT,0,0,0
1774340405686,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.0916124,-0.0932566,-6.47485e-05,0,0,0.0931213,0,0,OFFLINE_FLAT,0,0,0
1774340405686,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.0916124,-0.0932566,-6.47485e-05,999.473,999.473,0.0931413,0,0,OFFLINE_FLAT,0,0,0
1774340405787,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.110974,-0.112433,-7.84565e-05,999.473,999.473,0.0611569,0,0,OFFLINE_FLAT,0,0,0
1774340405886,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.107692,-0.109594,-7.61415e-05,999.473,999.473,0.0409807,0,0,OFFLINE_FLAT,0,0,0
1774340405987,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.107759,-0.109726,-7.61886e-05,999.473,999.473,0.0191857,0,0,OFFLINE_FLAT,0,0,0
1774340406087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.284529,-0.285037,-0.000200851,999.473,999.473,-0.125866,0,0,OFFLINE_FLAT,0,0,0
1774340406087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.284529,-0.285037,-0.000200851,500.801,500.801,-0.125876,0,0,OFFLINE_FLAT,0,0,0
1774340406187,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.288761,-0.289235,-0.000203837,500.801,500.801,-0.185785,0,0,OFFLINE_FLAT,0,0,0
1774340406287,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.152515,-0.154045,-0.000107741,500.801,500.801,-0.148528,0,0,OFFLINE_FLAT,0,0,0
1774340406386,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.111454,-0.113397,-7.87955e-05,500.801,500.801,-0.150565,0,0,OFFLINE_FLAT,0,0,0
1774340406486,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.0862957,-0.0885064,-6.10594e-05,500.801,500.801,-0.155519,0,0,OFFLINE_FLAT,0,0,0
1774340406586,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.312414,0.305089,0.000220383,500.801,500.801,0.104568,0,0,OFFLINE_FLAT,0,0,0
1774340406586,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.312414,0.305089,0.000220383,526.337,526.337,0.104568,0,0,OFFLINE_FLAT,0,0,0
1774340406686,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.526074,0.493695,0.000371191,526.337,526.337,0.308367,0,0,OFFLINE_FLAT,0,0,0
1774340406786,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.525834,0.497767,0.000371021,526.337,526.337,0.368094,0,0,OFFLINE_FLAT,0,0,0
1774340406886,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.525834,0.500776,0.000371021,526.337,526.337,0.395854,0,0,OFFLINE_FLAT,0,0,0
1774340406987,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.215667,-0.236344,-0.000147452,526.337,526.337,-0.020591,0,0,OFFLINE_FLAT,0,0,0
1774340407087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.109314,-0.141168,-7.69443e-05,526.337,526.337,0.0142881,0,0,OFFLINE_FLAT,0,0,0
1774340407187,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.000881789,-0.0258579,-4.3026e-07,526.337,526.337,0.0763516,0,0,OFFLINE_FLAT,0,0,0
1774340407287,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.00100471,-0.0258313,-5.74766e-07,526.337,526.337,0.0827977,0,0,OFFLINE_FLAT,0,0,0
1774340407387,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.226892,0.188224,0.000160184,526.337,526.337,0.246589,0,0,OFFLINE_FLAT,0,0,0
1774340407487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.475522,0.418238,0.000335609,526.337,526.337,0.467329,0,0,OFFLINE_FLAT,0,0,0
1774340407587,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.476276,0.419036,0.000336139,526.337,526.337,0.568021,0,0,OFFLINE_FLAT,0,0,0
1774340407587,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.476276,0.419036,0.000336139,550.455,550.455,0.568022,0,0,OFFLINE_FLAT,0,0,0
1774340407687,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.41697,0.398153,0.000294292,550.455,550.455,0.656018,0,0,OFFLINE_FLAT,0,0,0
1774340407687,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.41697,0.398153,0.000294292,558.258,558.258,0.656018,0,0,OFFLINE_FLAT,0,0,0
1774340407786,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.416747,0.403176,0.000294077,558.258,558.258,0.767824,0,0,OFFLINE_FLAT,0,0,0
1774340407786,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.416747,0.403176,0.000294077,568.898,568.898,0.767825,0,0,OFFLINE_FLAT,0,0,0
1774340407786,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.416747,0.403176,0.000294077,618.553,618.553,0.767826,0,0,OFFLINE_FLAT,0,0,0
1774340407887,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.477288,0.456864,0.000336792,618.553,618.553,0.905393,0,0,OFFLINE_FLAT,0,0,0
1774340407887,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.477288,0.456864,0.000336792,560.386,560.386,0.905392,0,0,OFFLINE_FLAT,0,0,0
1774340407887,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.477288,0.456864,0.000336792,521.372,521.372,0.905391,0,0,OFFLINE_FLAT,0,0,0
1774340407887,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.477288,0.456864,0.000336792,482.358,482.358,0.90539,0,0,OFFLINE_FLAT,0,0,0
1774340407887,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.477288,0.456864,0.000336792,443.343,443.343,0.90539,0,0,OFFLINE_FLAT,0,0,0
1774340407887,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.477288,0.456864,0.000336792,404.329,404.329,0.905389,0,0,OFFLINE_FLAT,0,0,0
1774340407887,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.477288,0.456864,0.000336792,365.315,365.315,0.905388,0,0,OFFLINE_FLAT,0,0,0
1774340407986,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.542133,0.516158,0.000382444,365.315,365.315,1.05368,0,0,OFFLINE_FLAT,0,0,0
1774340408087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.541954,0.441095,0.000382318,365.315,365.315,1.14554,0,0,OFFLINE_FLAT,0,0,0
1774340408087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.541954,0.441095,0.000382318,558.258,558.258,1.14555,0,0,OFFLINE_FLAT,0,0,0
1774340408187,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507817,0.405021,0.000358333,558.258,558.258,1.18813,0,0,OFFLINE_FLAT,0,0,0
1774340408288,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507847,0.364532,0.000358355,558.258,558.258,1.21468,0,0,OFFLINE_FLAT,0,0,0
1774340408386,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507817,0.365906,0.000358333,558.258,558.258,1.24973,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,558.258,558.258,1.2844,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,580.957,580.957,1.2844,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,603.656,603.656,1.2844,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,631.321,631.321,1.2844,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,658.986,658.986,1.2844,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,681.685,681.685,1.2844,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,744.108,744.108,1.2844,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,821.427,821.427,1.2844,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,849.091,849.091,1.2844,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,876.756,876.756,1.28441,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,904.42,904.42,1.28441,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,961.168,961.168,1.28441,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,988.833,988.833,1.28441,0,0,OFFLINE_FLAT,0,0,0
1774340408487,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.507631,0.365754,0.000358267,1016.5,1016.5,1.28441,0,0,OFFLINE_FLAT,0,0,0
1774340408587,1,0.20139,0.446437,0.352172,0.446437,0.00140974,0.130495,0.0501954,9.21538e-05,1016.5,1016.5,1.14779,0,0,OFFLINE_FLAT,0,0,0
1774340408687,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.259221,-0.286006,-0.000172245,1016.5,1016.5,0.920037,0,0,OFFLINE_FLAT,0,0,0
1774340408687,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.259221,-0.286006,-0.000172245,221.317,221.317,0.920021,0,0,OFFLINE_FLAT,0,0,0
1774340408787,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.292514,-0.31707,-0.000200167,221.317,221.317,0.84295,0,0,OFFLINE_FLAT,0,0,0
1774340408887,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.292661,-0.317214,-0.000200272,221.317,221.317,0.78199,0,0,OFFLINE_FLAT,0,0,0
1774340409087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.306452,-0.330662,-0.000210058,221.317,221.317,0.688762,0,0,OFFLINE_FLAT,0,0,0
1774340409187,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.340184,-0.364375,-0.00023444,221.317,221.317,0.553892,0,0,OFFLINE_FLAT,0,0,0
1774340409287,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.282061,-0.309892,-0.000199011,221.317,221.317,0.475403,0,0,OFFLINE_FLAT,0,0,0
1774340409287,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.282061,-0.309892,-0.000199011,241.179,241.179,0.475403,0,0,OFFLINE_FLAT,0,0,0
1774340409386,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.20618,-0.241824,-0.000145446,241.179,241.179,0.425285,0,0,OFFLINE_FLAT,0,0,0
1774340409486,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.21789,-0.252419,-0.000145366,241.179,241.179,0.330947,0,0,OFFLINE_FLAT,0,0,0
1774340409586,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.218092,-0.252602,-0.000145439,241.179,241.179,0.236051,0,0,OFFLINE_FLAT,0,0,0
1774340409687,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.218092,-0.251458,-0.000145439,241.179,241.179,0.135112,0,0,OFFLINE_FLAT,0,0,0
1774340409886,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.259211,-0.288929,-0.000175303,241.179,241.179,0.00627236,0,0,OFFLINE_FLAT,0,0,0
1774340409886,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.259211,-0.288929,-0.000175303,383.049,383.049,0.0062752,0,0,OFFLINE_FLAT,0,0,0
1774340409986,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.258455,-0.288239,-0.000174755,383.049,383.049,-0.0988113,0,0,OFFLINE_FLAT,0,0,0
1774340409986,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.258455,-0.288239,-0.000174755,375.955,375.955,-0.0988115,0,0,OFFLINE_FLAT,0,0,0
1774340410087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.262699,-0.292121,-0.000177834,375.955,375.955,-0.207128,0,0,OFFLINE_FLAT,0,0,0
1774340410087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.262699,-0.292121,-0.000177834,383.758,383.758,-0.207128,0,0,OFFLINE_FLAT,0,0,0
1774340410087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.262699,-0.292121,-0.000177834,1122.19,2121.66,-0.207103,0,0,OFFLINE_FLAT,0,0,0
1774340410087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.262699,-0.292121,-0.000177834,1672.65,2173.45,-0.207097,0,0,OFFLINE_FLAT,0,0,0
1774340410087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.262699,-0.292121,-0.000177834,1686.83,2213.17,-0.207096,0,0,OFFLINE_FLAT,0,0,0
1774340410087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.262699,-0.292121,-0.000177834,1674.06,2224.52,-0.207096,0,0,OFFLINE_FLAT,0,0,0
1774340410087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.262699,-0.292121,-0.000177834,1688.96,2247.22,-0.207096,0,0,OFFLINE_FLAT,0,0,0
1774340410087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.262699,-0.292121,-0.000177834,7446.16,8015.06,-0.206981,0,0,OFFLINE_FLAT,0,0,0
1774340410087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.262699,-0.292121,-0.000177834,8242.08,8860.63,-0.206964,0,0,OFFLINE_FLAT,0,0,0
1774340410087,1,0.20139,0.446437,0.352172,0.446437,0.00140974,-0.262699,-0.292121,-0.000177834,8305.92,8866.31,-0.206964,0,0,OFFLINE_FLAT,0,0,0
1774340410188,1,0.20139,0.446437,0.352172,0.446437,0.00140968,0.99438,0.992965,0.000700781,8305.92,8866.31,0.575143,0,0,OFFLINE_FLAT,0,0,0
1774340410188,1,0.20139,0.446437,0.352172,0.446437,0.00140968,0.99438,0.992965,0.000700781,8870.59,9391.96,0.575154,0,0,OFFLINE_FLAT,0,0,0
1774340410188,1,0.20139,0.446437,0.352172,0.446437,0.00140968,0.99438,0.992965,0.000700781,8955,9437.36,0.575155,0,0,OFFLINE_FLAT,0,0,0
1774340410188,1,0.20139,0.446437,0.352172,0.446437,0.00140968,0.99438,0.992965,0.000700781,9005.37,9448.71,0.575156,0,0,OFFLINE_FLAT,0,0,0
1774340410287,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.864385,0.881609,0.00060932,9005.37,9448.71,0.637721,0,0,OFFLINE_FLAT,0,0,0
1774340410387,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.852947,0.86889,0.000601244,9005.37,9448.71,0.79088,0,0,OFFLINE_FLAT,0,0,0
1774340410387,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.852947,0.86889,0.000601244,8624.42,9028.74,0.790872,0,0,OFFLINE_FLAT,0,0,0
1774340410487,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.862863,0.876465,0.000608236,8624.42,9028.74,0.995217,0,0,OFFLINE_FLAT,0,0,0
1774340410587,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.819925,0.799279,0.000577943,8624.42,9028.74,1.15807,0,0,OFFLINE_FLAT,0,0,0
1774340410687,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.826061,0.807695,0.000582271,8624.42,9028.74,1.35424,0,0,OFFLINE_FLAT,0,0,0
1774340410787,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.859871,0.835874,0.000606234,8624.42,9028.74,1.57023,0,0,OFFLINE_FLAT,0,0,0
1774340410886,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.879109,0.851836,0.000619813,8624.42,9028.74,1.78631,0,0,OFFLINE_FLAT,0,0,0
1774340411087,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.918698,0.884549,0.000647756,8624.42,9028.74,2.01326,0,0,OFFLINE_FLAT,0,0,0
1774340411187,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.918751,0.884593,0.000647793,8624.42,9028.74,2.21424,0,0,OFFLINE_FLAT,0,0,0
1774340411187,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.918751,0.884593,0.000647793,8820.21,9185.52,2.21424,0,0,OFFLINE_FLAT,0,0,0
1774340411187,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.918751,0.884593,0.000647793,8666.99,9225.25,2.21424,0,0,OFFLINE_FLAT,0,0,0
1774340411187,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.918751,0.884593,0.000647793,8672.67,9253.62,2.21424,0,0,OFFLINE_FLAT,0,0,0
1774340411187,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.918751,0.884593,0.000647793,8655.64,9259.3,2.21424,0,0,OFFLINE_FLAT,0,0,0
1774340411187,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.918751,0.884593,0.000647793,8667,9298.32,2.21424,0,0,OFFLINE_FLAT,0,0,0
1774340411187,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.918751,0.884593,0.000647793,8645.01,9303.99,2.21424,0,0,OFFLINE_FLAT,0,0,0
1774340411187,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.918751,0.884593,0.000647793,8627.98,9309.67,2.21424,0,0,OFFLINE_FLAT,0,0,0
1774340411187,1,0.20139,0.446437,0.352172,0.446437,0.00140964,0.918751,0.884593,0.000647793,8576.91,9321.02,2.21424,0,0,OFFLINE_FLAT,0,0,0
1774340411287,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.636554,0.758486,0.000408303,8576.91,9321.02,2.26565,0,0,OFFLINE_FLAT,0,0,0
1774340411387,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.670466,0.739457,0.000458058,8576.91,9321.02,2.43482,0,0,OFFLINE_FLAT,0,0,0
1774340411487,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.672917,0.666848,0.000459803,8576.91,9321.02,2.57682,0,0,OFFLINE_FLAT,0,0,0
1774340411586,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.672518,0.666491,0.000459507,8576.91,9321.02,2.73645,0,0,OFFLINE_FLAT,0,0,0
1774340411687,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.672623,0.695687,0.000459591,8576.91,9321.02,2.905,0,0,OFFLINE_FLAT,0,0,0
1774340411787,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.695463,0.701097,0.000477727,8576.91,9321.02,3.07886,0,0,OFFLINE_FLAT,0,0,0
1774340411887,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.349544,0.404367,0.000246593,8576.91,9321.02,2.86934,0,0,OFFLINE_FLAT,0,0,0
1774340411887,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.349544,0.404367,0.000246593,8818.13,9639.55,2.86934,0,0,OFFLINE_FLAT,0,0,0
1774340411987,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.311085,-0.114218,-0.000218597,8818.13,9639.55,2.36336,0,0,OFFLINE_FLAT,0,0,0
1774340412087,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.250296,-0.0459184,-0.000175598,8818.13,9639.55,2.29269,0,0,OFFLINE_FLAT,0,0,0
1774340412188,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.0583152,0.112335,-4.00703e-05,8818.13,9639.55,2.32121,0,0,OFFLINE_FLAT,0,0,0
1774340412188,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.0583152,0.112335,-4.00703e-05,13094.6,13943.6,2.3213,0,0,OFFLINE_FLAT,0,0,0
1774340412286,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.0283843,0.173079,-1.89011e-05,13094.6,13943.6,2.28421,0,0,OFFLINE_FLAT,0,0,0
1774340412286,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.0283843,0.173079,-1.89011e-05,14614.2,15490.9,2.28424,0,0,OFFLINE_FLAT,0,0,0
1774340412387,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.0174509,0.183528,-1.11676e-05,14614.2,15490.9,2.23294,0,0,OFFLINE_FLAT,0,0,0
1774340412487,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.107598,0.299031,7.73073e-05,14614.2,15490.9,2.25947,0,0,OFFLINE_FLAT,0,0,0
1774340412587,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.1059,0.297834,7.61107e-05,14614.2,15490.9,2.22215,0,0,OFFLINE_FLAT,0,0,0
1774340412686,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.0674691,0.262975,4.89149e-05,14614.2,15490.9,2.15579,0,0,OFFLINE_FLAT,0,0,0
1774340412686,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.0674691,0.262975,4.89149e-05,14018.9,14923.4,2.15578,0,0,OFFLINE_FLAT,0,0,0
1774340412786,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.0693763,0.266033,5.02764e-05,14018.9,14923.4,2.12713,0,0,OFFLINE_FLAT,0,0,0
1774340412986,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.0693763,0.265897,5.02764e-05,14018.9,14923.4,2.1259,0,0,OFFLINE_FLAT,0,0,0
1774340413187,1,0.20139,0.446437,0.352172,0.446437,0.00140959,0.0693005,0.265774,5.01964e-05,14018.9,14923.4,2.10772,0,0,OFFLINE_FLAT,0,0,0
1774340413286,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.150736,0.0960306,-0.000105358,14018.9,14923.4,1.94634,0,0,OFFLINE_FLAT,0,0,0
1774340413386,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.766053,-0.77325,-0.000539893,14018.9,14923.4,1.37555,0,0,OFFLINE_FLAT,0,0,0
1774340413386,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.766053,-0.77325,-0.000539893,14898.6,15859.8,1.37556,0,0,OFFLINE_FLAT,0,0,0
1774340413487,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.763454,-0.69831,-0.000537818,14898.6,15859.8,1.14739,0,0,OFFLINE_FLAT,0,0,0
1774340413587,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.862222,-0.548597,-0.000609555,14898.6,15859.8,0.887698,0,0,OFFLINE_FLAT,0,0,0
1774340413687,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.905673,-0.564989,-0.000640704,14898.6,15859.8,0.639587,0,0,OFFLINE_FLAT,0,0,0
1774340413787,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.908534,-0.568419,-0.000642654,14898.6,15859.8,0.471378,0,0,OFFLINE_FLAT,0,0,0
1774340413787,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.908534,-0.568419,-0.000642654,14303.4,15292.3,0.471366,0,0,OFFLINE_FLAT,0,0,0
1774340413886,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.923594,-0.589868,-0.000653255,14303.4,15292.3,0.359876,0,0,OFFLINE_FLAT,0,0,0
1774340413986,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.932441,-0.931245,-0.000657348,14303.4,15292.3,0.122526,0,0,OFFLINE_FLAT,0,0,0
1774340414087,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.932227,-0.931245,-0.000657196,14303.4,15292.3,-0.0583325,0,0,OFFLINE_FLAT,0,0,0
1774340414087,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.932227,-0.931245,-0.000657196,10793.9,11810.4,-0.0584024,0,0,OFFLINE_FLAT,0,0,0
1774340414087,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.932227,-0.931245,-0.000657196,11566.4,11787.7,-0.0583949,0,0,OFFLINE_FLAT,0,0,0
1774340414087,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.932227,-0.931245,-0.000657196,11535.9,11777.1,-0.0583953,0,0,OFFLINE_FLAT,0,0,0
1774340414087,1,0.20139,0.446437,0.352172,0.446437,0.00140959,-0.932227,-0.931245,-0.000657196,11383.4,11766.4,-0.0583969,0,0,OFFLINE_FLAT,0,0,0
1774340414187,1,0.20139,0.446437,0.352172,0.446437,0.00140964,-0.997904,-0.995752,-0.000703636,11383.4,11766.4,-0.28604,0,0,OFFLINE_FLAT,0,0,0
1774340414287,1,0.20139,0.446437,0.352172,0.446437,0.00140964,-0.95333,-0.95739,-0.000672254,11383.4,11766.4,-0.485649,0,0,OFFLINE_FLAT,0,0,0
1774340414287,1,0.20139,0.446437,0.352172,0.446437,0.00140964,-0.95333,-0.95739,-0.000672254,11208.1,11584.1,-0.485652,0,0,OFFLINE_FLAT,0,0,0
1774340414287,1,0.20139,0.446437,0.352172,0.446437,0.00140964,-0.95333,-0.95739,-0.000672254,11166.3,11550.1,-0.485653,0,0,OFFLINE_FLAT,0,0,0
1774340414287,1,0.20139,0.446437,0.352172,0.446437,0.00140964,-0.95333,-0.95739,-0.000672254,9422.71,11544.4,-0.48567,0,0,OFFLINE_FLAT,0,0,0
1774340414287,1,0.20139,0.446437,0.352172,0.446437,0.00140964,-0.95333,-0.95739,-0.000672254,9314.18,11487.6,-0.485672,0,0,OFFLINE_FLAT,0,0,0
1774340414287,1,0.20139,0.446437,0.352172,0.446437,0.00140964,-0.95333,-0.95739,-0.000672254,9246.08,11459.2,-0.485673,0,0,OFFLINE_FLAT,0,0,0
1774340414287,1,0.20139,0.446437,0.352172,0.446437,0.00140964,-0.95333,-0.95739,-0.000672254,9217.7,11442.2,-0.485674,0,0,OFFLINE_FLAT,0,0,0
1774340414287,1,0.20139,0.446437,0.352172,0.446437,0.00140964,-0.95333,-0.95739,-0.000672254,9189.33,11436.5,-0.485674,0,0,OFFLINE_FLAT,0,0,0
1774340414287,1,0.20139,0.446437,0.352172,0.446437,0.00140964,-0.95333,-0.95739,-0.000672254,3415.82,11430.9,-0.485732,0,0,OFFLINE_FLAT,0,0,0
