timestamp,open,high,low,close,volume,tf
1620640800000,57990.00,58256.68,57623.58,57975.44,12883.5400,1h
1620644400000,57975.11,58386.24,57446.09,58168.62,19441.1840,1h
1620648000000,58168.63,58299.00,57570.36,57722.16,17742.3940,1h
1620651600000,57722.15,58007.24,57523.89,57747.75,12050.0420,1h
1620655200000,57747.75,57747.75,56841.75,56879.14,21790.0330,1h
1620658800000,56879.14,58408.20,56700.00,58359.23,21233.3220,1h
1620662400000,58359.24,58671.01,57666.37,57666.37,22378.4570,1h
1620666000000,57666.37,57777.00,56905.00,57053.75,19401.6940,1h
1620669600000,57053.76,57251.93,56450.00,56850.00,20470.0760,1h
1620673200000,56847.20,57058.57,55600.00,55828.14,26187.2330,1h
1620676800000,55828.13,55828.14,53250.00,55271.00,56497.3110,1h
1620680400000,55270.99,55830.78,55056.01,55684.75,12999.5610,1h
1620684000000,55684.74,56280.61,55431.01,56274.82,13170.2090,1h
1620687600000,56273.44,56278.00,55546.55,55869.67,13901.8010,1h
1620691200000,55869.41,56500.00,55512.00,55539.00,15558.5390,1h
1620694800000,55539.00,55889.34,55135.61,55631.48,15604.8330,1h
1620698400000,55631.48,55998.76,54577.07,54684.65,18308.7220,1h
1620702000000,54684.65,55337.28,54541.33,55197.59,13553.2650,1h
1620705600000,55197.60,55599.00,55055.00,55397.04,9121.4800,1h
1620709200000,55397.05,55557.41,54620.72,54842.63,11413.1550,1h
1620712800000,54845.69,55837.67,54778.39,55718.16,9715.8080,1h
1620716400000,55718.16,55888.88,55480.00,55792.83,7442.0960,1h
1620720000000,55792.83,55914.00,55224.00,55401.39,10658.8450,1h
1620723600000,55401.39,56083.57,55369.23,55950.00,9474.2580,1h
1620727200000,55950.01,56262.61,55788.13,55892.28,10105.4110,1h
1620730800000,55892.29,56024.08,55205.00,55276.56,11687.2400,1h
1620734400000,55276.55,55455.39,54821.00,55425.29,16546.0070,1h
1620738000000,55425.30,55790.00,54927.19,55786.45,17898.7130,1h
1620741600000,55786.45,55947.43,55528.98,55717.77,13533.9700,1h
1620745200000,55717.77,56199.00,55574.19,56084.25,11932.4620,1h
1620748800000,56086.62,56634.10,55800.00,56036.04,15880.4720,1h
1620752400000,56036.05,56559.82,55965.00,56415.81,7907.0110,1h
1620756000000,56415.82,56734.42,56280.33,56408.80,8141.3030,1h
1620759600000,56408.80,56908.66,56368.90,56657.12,8722.4750,1h
1620763200000,56657.11,56885.00,56510.27,56844.37,5713.7210,1h
1620766800000,56844.37,56905.63,56350.59,56559.96,6799.7080,1h
1620770400000,56559.95,56674.88,56361.66,56445.98,4864.9340,1h
1620774000000,56445.98,56819.01,56259.81,56710.43,6641.6760,1h
1620777600000,56712.70,57400.00,56600.00,57387.20,13422.8120,1h
1620781200000,57387.20,57405.60,56970.59,57075.30,5725.3020,1h
1620784800000,57075.29,57371.28,56969.59,57203.94,6469.7170,1h
1620788400000,57204.35,57922.01,57016.40,57813.05,11929.1700,1h
1620792000000,57815.71,58049.99,57341.32,57407.56,11959.8970,1h
1620795600000,57407.57,57550.00,57211.21,57279.11,8221.7420,1h
1620799200000,57279.10,57419.68,56960.03,57080.01,7602.8140,1h
1620802800000,57080.00,57294.95,56933.40,57177.01,6846.4920,1h
1620806400000,57176.69,57259.99,56702.25,56998.36,12598.8090,1h
1620810000000,56998.91,57265.00,56805.60,56896.84,10468.1680,1h
1620813600000,56896.85,56903.71,56035.98,56116.47,20456.0330,1h
1620817200000,56116.48,56530.00,56088.28,56472.06,10869.2800,1h
1620820800000,56472.06,56662.00,56244.00,56360.44,12899.9700,1h
1620824400000,56360.44,56912.30,55824.88,56788.00,23327.0690,1h
1620828000000,56788.00,56888.88,56051.00,56112.06,16783.3330,1h
1620831600000,56112.05,56170.00,55300.00,55540.65,26868.9240,1h
1620835200000,55540.65,55719.49,54450.81,55070.00,35593.9240,1h
1620838800000,55069.97,55352.25,54744.62,54924.14,16681.7580,1h
1620842400000,54924.13,55193.00,53616.29,54141.12,31574.2100,1h
1620846000000,54141.11,54564.58,53555.85,54468.36,20100.8120,1h
1620849600000,54468.97,54697.10,54027.48,54459.49,11665.9650,1h
1620853200000,54459.49,54761.90,54329.78,54562.00,6736.4140,1h
1620856800000,54562.00,54772.05,51561.65,52944.27,72024.2000,1h
1620860400000,52944.26,52949.00,48503.74,49595.76,71502.3370,1h
1620864000000,49596.75,50463.81,45596.32,49664.00,95635.3440,1h
1620867600000,49664.11,50580.00,49319.96,50522.19,34021.7070,1h
1620871200000,50521.38,50836.85,50043.21,50293.25,20309.6660,1h
1620874800000,50293.24,50526.11,49570.30,50477.14,25256.7170,1h
1620878400000,50477.05,51000.00,50301.71,50454.41,20489.2040,1h
1620882000000,50454.41,51066.00,50446.32,50890.92,13038.4190,1h
1620885600000,50892.34,51334.26,50748.17,51320.06,13263.6740,1h
1620889200000,51320.05,51358.00,50670.10,50893.36,10142.6860,1h
1620892800000,50893.36,50963.89,50000.00,50079.90,18822.9910,1h
1620896400000,50079.89,50438.50,48820.68,49294.71,33672.4740,1h
1620900000000,49298.40,50324.00,48950.00,49226.00,33328.4070,1h
1620903600000,49225.99,49941.14,48500.00,49813.31,29160.4430,1h
1620907200000,49813.31,50399.00,49549.42,50188.44,20091.5090,1h
1620910800000,50188.44,50628.54,49640.00,50520.89,22260.6140,1h
1620914400000,50520.88,50878.95,50250.17,50340.01,18902.4060,1h
1620918000000,50340.01,50433.66,49522.11,49679.57,21515.0090,1h
1620921600000,49678.96,50464.21,48500.00,48685.42,34718.0760,1h
1620925200000,48685.42,48885.10,46994.97,48476.39,68126.1990,1h
1620928800000,48474.94,48982.35,47716.45,47906.68,34755.6180,1h
1620932400000,47903.94,49400.00,47892.22,48635.63,25252.7580,1h
1620936000000,48635.03,49507.66,48410.00,49350.23,16859.9610,1h
1620939600000,49350.22,49918.99,49052.49,49605.68,12302.0590,1h
1620943200000,49605.69,49932.90,48889.89,48896.21,14117.4130,1h
1620946800000,48896.21,49773.57,48447.02,49707.90,16433.3350,1h
1620950400000,49706.27,50279.97,49534.30,50062.54,17031.1980,1h
1620954000000,50062.54,50414.05,49888.00,50069.78,11724.6580,1h
1620957600000,50069.77,50117.58,49478.10,49503.10,12489.0710,1h
1620961200000,49503.10,49700.27,49064.52,49203.15,11017.1810,1h
1620964800000,49203.66,49581.14,48870.41,49241.72,12997.7990,1h
1620968400000,49242.84,49785.00,49096.01,49694.16,9821.8680,1h
1620972000000,49690.42,49744.30,48886.07,49105.00,12261.8310,1h
1620975600000,49105.01,50319.04,49105.00,50043.74,20299.3210,1h
1620979200000,50045.73,50487.21,49941.05,50420.27,13757.8330,1h
1620982800000,50420.27,50844.00,50212.32,50457.54,15767.1470,1h
1620986400000,50457.54,50790.11,50251.11,50760.00,12139.7240,1h
1620990000000,50759.99,51000.00,50510.43,50569.00,11810.1470,1h
1620993600000,50568.99,50649.76,50264.94,50349.99,10574.2830,1h
1620997200000,50350.00,51019.92,50052.96,50960.71,15737.3530,1h
1621000800000,50959.49,50980.00,50521.46,50920.07,11535.1700,1h
1621004400000,50920.06,51533.00,50920.06,51241.26,18025.1450,1h
1621008000000,51240.99,51348.35,50718.28,50861.00,12951.8610,1h
1621011600000,50861.00,51068.55,50560.31,50622.40,10508.2020,1h
1621015200000,50622.40,50770.95,50369.54,50516.16,11034.7120,1h
1621018800000,50518.39,50524.48,50124.25,50188.78,9770.3160,1h
1621022400000,50190.35,50342.74,49100.00,49191.01,23319.2340,1h
1621026000000,49191.45,49875.05,49064.71,49824.91,14213.2580,1h
1621029600000,49824.92,50157.00,49640.99,49930.00,11010.5910,1h
1621033200000,49930.00,50204.74,49758.20,49873.27,9271.0990,1h
1621036800000,49873.26,50338.64,49310.83,49487.82,18319.6200,1h
1621040400000,49487.82,50709.43,49390.62,50650.96,16564.6630,1h
1621044000000,50650.89,50682.33,50054.63,50124.99,7739.6710,1h
1621047600000,50124.98,50124.99,49639.21,49675.11,9167.0190,1h
1621051200000,49677.54,49900.00,49178.79,49352.01,13672.3070,1h
1621054800000,49352.00,49750.00,49150.28,49696.20,12659.8470,1h
1621058400000,49696.20,49696.21,48633.32,48992.35,21284.0410,1h
1621062000000,48997.65,49086.56,48404.00,48510.00,19027.8780,1h
1621065600000,48510.01,49084.05,48229.27,48863.22,21205.1240,1h
1621069200000,48863.22,49300.00,48360.70,48695.89,19024.6280,1h
1621072800000,48695.89,48695.89,47809.27,48408.71,28014.4640,1h
1621076400000,48408.70,49035.00,48371.40,48959.41,14652.4550,1h
1621080000000,48959.41,49370.18,48689.42,49205.76,14940.2760,1h
1621083600000,49205.76,49398.03,48763.70,49049.00,13815.7410,1h
1621087200000,49048.99,49575.71,48878.96,49405.83,18835.5590,1h
1621090800000,49404.08,49594.42,48867.81,49019.96,10025.3750,1h
1621094400000,49019.97,49033.08,47562.25,47923.37,36710.1220,1h
1621098000000,47923.37,48254.16,47411.00,47847.78,23446.5890,1h
1621101600000,47847.78,48248.58,47500.00,47938.47,17590.3030,1h
1621105200000,47938.47,48159.80,46888.00,48157.36,30039.2620,1h
1621108800000,48157.36,48678.00,48073.90,48275.08,17373.7940,1h
1621112400000,48275.07,48800.00,48257.28,48479.57,10051.5310,1h
1621116000000,48479.56,48733.03,47777.80,48019.03,14309.2790,1h
1621119600000,48019.03,48100.00,46584.32,46793.41,33553.9480,1h
1621123200000,46794.62,47739.66,46481.14,47313.51,30475.5060,1h
1621126800000,47315.13,48259.70,47315.13,48089.36,14303.5550,1h
1621130400000,48089.37,48359.72,47983.11,48168.43,8735.1590,1h
1621134000000,48168.43,48460.09,47777.00,48436.00,10871.2710,1h
1621137600000,48428.12,48831.29,48093.15,48149.99,13119.4590,1h
1621141200000,48150.00,48396.21,48083.49,48214.81,8745.4600,1h
1621144800000,48214.80,49520.00,48187.00,49089.11,21713.1520,1h
1621148400000,49089.99,49400.00,48856.80,49400.00,12150.5620,1h
1621152000000,49400.00,49433.92,48670.11,48916.34,14071.7900,1h
1621155600000,48916.35,49495.00,48905.91,49280.99,11301.7290,1h
1621159200000,49280.99,49829.39,49244.27,49590.80,12818.3430,1h
1621162800000,49591.78,49661.11,48937.00,49044.01,12963.7180,1h
1621166400000,49044.01,49182.10,48560.00,48658.09,14332.8000,1h
1621170000000,48657.97,49069.11,48529.27,48970.48,16894.7680,1h
1621173600000,48970.49,49368.57,48105.00,48338.80,25195.9710,1h
1621177200000,48338.80,48381.80,47694.71,47812.34,21280.9420,1h
1621180800000,47812.33,48162.92,47034.24,47327.43,29990.2960,1h
1621184400000,47327.43,47501.52,46225.99,47109.26,42366.4800,1h
1621188000000,47109.12,47403.45,45300.00,45400.31,56729.7120,1h
1621191600000,45400.31,46230.99,44368.52,45573.29,62782.9100,1h
1621195200000,45572.68,45869.18,43866.00,44126.46,64687.1260,1h
1621198800000,44116.16,45615.78,43920.00,45207.65,44710.9990,1h
1621202400000,45209.97,46277.70,45181.42,45572.15,28191.0550,1h
1621206000000,45577.59,46500.00,45383.97,46429.28,26104.8670,1h
1621209600000,46429.28,46655.00,45504.83,45577.77,20557.6700,1h
1621213200000,45576.24,45648.06,44524.51,44923.00,31197.0070,1h
1621216800000,44923.00,45298.89,44288.00,44550.01,24425.4240,1h
1621220400000,44550.01,44786.00,42759.57,42990.79,60725.8270,1h
1621224000000,42991.01,43811.73,42200.00,43635.46,63599.5820,1h
1621227600000,43635.46,44322.99,42476.39,44250.94,39798.9120,1h
1621231200000,44257.20,45347.96,43935.68,44380.76,56242.7410,1h
1621234800000,44380.76,45273.31,44160.42,45182.45,23292.7450,1h
1621238400000,45175.74,45565.44,44740.00,45359.03,27949.4710,1h
1621242000000,45355.42,45567.48,45012.00,45458.58,18741.8560,1h
1621245600000,45458.59,45550.00,44500.00,44620.50,24701.1580,1h
1621249200000,44620.28,45874.20,44428.00,45799.97,27757.1330,1h
1621252800000,45799.97,45861.41,44757.58,44980.97,25539.2480,1h
1621256400000,44980.96,45284.50,44610.11,45072.32,20884.7780,1h
1621260000000,45070.56,45185.96,43810.00,44488.79,33229.7110,1h
1621263600000,44488.80,44686.58,43207.31,43401.14,39664.3730,1h
1621267200000,43401.14,43884.89,42563.36,42629.97,49378.2430,1h
1621270800000,42629.98,43232.35,42151.00,42641.47,47621.4160,1h
1621274400000,42641.35,43785.78,42368.02,43535.00,38485.3230,1h
1621278000000,43535.00,44429.59,43535.00,44246.97,23190.9720,1h
1621281600000,44246.99,44995.00,44104.16,44800.00,19946.8180,1h
1621285200000,44800.00,44860.00,43328.72,43576.59,22290.7790,1h
1621288800000,43576.58,44445.10,42664.19,42944.15,32625.8840,1h
1621292400000,42941.77,43882.56,42525.30,43566.18,37282.2940,1h
1621296000000,43565.11,44666.00,43189.26,44421.68,31486.4050,1h
1621299600000,44421.69,45332.40,44345.33,45117.46,25207.6690,1h
1621303200000,45117.45,45318.95,44570.24,45060.72,16568.8590,1h
1621306800000,45060.72,45100.00,44715.00,44819.75,10401.0280,1h
1621310400000,44819.76,45578.80,44785.65,45342.00,18619.2120,1h
1621314000000,45343.47,45520.97,45072.49,45379.64,13876.7130,1h
1621317600000,45377.37,45846.61,44832.47,44937.56,23786.6210,1h
1621321200000,44937.55,45250.42,44862.78,45175.91,15178.8590,1h
1621324800000,45175.90,45443.89,44872.23,44949.81,13929.5570,1h
1621328400000,44949.80,45171.46,44644.08,44981.15,16474.5230,1h
1621332000000,44981.16,45523.19,44765.63,45392.28,14370.6810,1h
1621335600000,45392.28,45692.56,45155.21,45366.00,15328.1350,1h
1621339200000,45366.01,45393.27,43754.46,43985.88,42991.7580,1h
1621342800000,43985.88,44096.00,43300.00,43717.95,40714.7940,1h
1621346400000,43717.94,43721.60,42675.00,43269.57,49532.4110,1h
1621350000000,43269.57,43825.15,42806.92,43000.01,37935.9020,1h
1621353600000,43000.00,43697.00,42634.52,43630.06,40704.5060,1h
1621357200000,43630.06,43849.41,43307.68,43363.90,20649.2360,1h
1621360800000,43362.82,43366.20,42400.00,42820.01,34800.3680,1h
1621364400000,42820.01,43644.14,42525.00,43283.16,27312.2160,1h
1621368000000,43283.15,43562.01,42732.18,43278.34,20186.0820,1h
1621371600000,43278.35,43521.26,42800.00,43014.43,15333.9470,1h
1621375200000,43014.43,43271.91,42725.00,42839.64,14554.1250,1h
1621378800000,42842.47,43210.00,42268.00,42882.53,30414.9850,1h
1621382400000,42882.54,43615.93,42508.94,42634.59,34538.3840,1h
1621386000000,42634.86,42723.15,40500.53,40875.75,76709.4720,1h
1621389600000,40875.75,41326.57,40256.44,40337.06,42713.8400,1h
1621393200000,40332.45,41090.00,40128.00,40635.30,39560.7340,1h
1621396800000,40638.04,40886.88,38644.87,39342.90,96589.5170,1h
1621400400000,39341.94,39987.00,39061.23,39270.33,55183.9890,1h
1621404000000,39270.30,39926.29,39110.89,39422.74,35767.0200,1h
1621407600000,39422.40,40522.37,38500.00,40372.57,64148.5520,1h
1621411200000,40369.92,40853.00,39880.00,40491.13,35778.5020,1h
1621414800000,40491.12,40728.50,40060.00,40359.66,24001.3720,1h
1621418400000,40359.68,40462.83,38917.01,39464.19,53896.9810,1h
1621422000000,39464.20,39580.00,36100.00,38708.85,124221.6310,1h
1621425600000,38710.27,39263.52,31865.51,35060.39,143644.9750,1h
1621429200000,35060.39,36580.00,28688.00,35650.00,67213.1170,1h
1621432800000,35649.99,37618.00,32620.00,37435.85,61496.2300,1h
1621436400000,37438.28,37860.00,36403.88,37304.85,71286.4910,1h
1621440000000,37304.85,40145.00,36080.74,39638.23,83640.7620,1h
1621443600000,39635.74,40497.81,38865.54,39372.57,50487.2750,1h
1621447200000,39372.55,39629.27,37635.34,38020.96,44048.4670,1h
1621450800000,38020.96,39519.41,37730.00,39340.27,33587.3560,1h
1621454400000,39337.79,40169.08,38002.00,38222.45,33217.3810,1h
1621458000000,38225.33,38950.00,37000.00,38782.93,29706.6070,1h
1621461600000,38782.94,39641.75,38270.00,39073.80,29697.4430,1h
1621465200000,39073.80,39261.54,36603.29,36689.14,42715.7510,1h
1621468800000,36689.14,38187.70,34882.00,35803.92,62223.4030,1h
1621472400000,35802.24,37517.20,35518.26,36973.38,55526.5570,1h
1621476000000,36974.73,38289.94,36843.31,38054.78,26479.5820,1h
1621479600000,38054.78,38600.00,37844.30,38341.24,20322.3980,1h
1621483200000,38341.24,39788.00,38209.72,39423.44,26731.2720,1h
1621486800000,39423.44,39984.79,39131.02,39930.91,22442.6760,1h
1621490400000,39931.67,40251.10,39202.69,39686.97,26140.2790,1h
1621494000000,39686.97,40800.00,39657.02,39946.92,31558.9810,1h
1621497600000,39946.92,40238.75,39343.03,39831.33,22414.1230,1h
1621501200000,39830.73,40250.00,38737.20,39955.00,29855.1230,1h
1621504800000,39957.80,40500.00,39491.17,40401.24,28058.7880,1h
1621508400000,40401.08,40689.69,39702.00,40458.36,26425.0720,1h
1621512000000,40458.36,41963.65,40070.50,41677.91,44562.6580,1h
1621515600000,41677.91,42460.00,41350.00,41707.78,38854.4530,1h
1621519200000,41707.80,42249.99,41222.00,41447.41,29602.2920,1h
1621522800000,41446.76,42000.00,40931.68,41448.84,24435.4770,1h
1621526400000,41445.80,41455.50,38091.68,39281.00,98079.3480,1h
1621530000000,39281.01,40266.66,38720.63,39758.07,34650.3710,1h
1621533600000,39758.06,40000.00,39212.00,39775.58,21128.8200,1h
1621537200000,39773.61,40464.05,39510.53,40089.34,17953.7660,1h
1621540800000,40089.34,40617.81,39614.35,39987.56,18182.8860,1h
1621544400000,39987.56,40822.81,39695.00,40655.12,13485.4990,1h
1621548000000,40652.84,41859.35,39482.00,41440.00,29051.8200,1h
1621551600000,41440.01,41728.94,40223.64,40500.30,27019.4690,1h
1621555200000,40500.00,42270.42,40460.83,41713.51,28291.1360,1h
1621558800000,41713.51,41807.03,41229.24,41405.24,13021.1110,1h
1621562400000,41405.24,41597.57,41020.00,41226.40,12334.2600,1h
1621566000000,41226.40,41246.67,40383.84,40639.82,15798.0180,1h
1621569600000,40642.96,40706.33,39654.69,39924.45,21585.4740,1h
1621573200000,39924.46,40292.00,39566.56,39825.35,19934.2760,1h
1621576800000,39825.35,40810.00,39208.22,40538.34,27561.7610,1h
1621580400000,40538.35,40563.07,39450.00,39822.00,24209.3800,1h
1621584000000,39820.89,40338.88,39257.13,39996.08,31168.1960,1h
1621587600000,39996.08,41199.00,39989.00,40833.27,25172.6960,1h
1621591200000,40833.27,41143.37,40513.00,40712.16,21720.0740,1h
1621594800000,40712.16,41191.48,40207.94,41090.34,23738.9630,1h
1621598400000,41090.34,41583.05,40450.00,40500.00,29329.2240,1h
1621602000000,40500.01,41270.97,40224.94,41094.55,19789.2760,1h
1621605600000,41094.55,41740.26,36508.42,37802.26,149642.7640,1h
1621609200000,37807.89,38286.32,36380.00,36818.07,71894.1860,1h
1621612800000,36818.53,37811.74,36060.00,37011.00,78534.5970,1h
1621616400000,37016.05,37359.35,36607.55,37348.51,41209.6000,1h
1621620000000,37334.05,37348.51,36361.88,37141.95,33352.9470,1h
1621623600000,37141.94,37146.37,35462.80,36043.11,53205.2120,1h
1621627200000,36043.11,36314.57,35112.00,35191.24,43948.0400,1h
1621630800000,35191.24,36600.00,33400.00,36524.01,88613.4100,1h
1621634400000,36526.26,37166.65,35922.51,36610.63,30525.4300,1h
1621638000000,36607.36,37420.00,36238.42,37211.02,26091.7160,1h
1621641600000,37210.01,37688.00,36854.00,37603.19,22033.9840,1h
1621645200000,37603.19,37967.99,37163.01,37586.83,18601.8440,1h
1621648800000,37586.84,38065.00,37153.84,37360.30,21426.9790,1h
1621652400000,37360.31,37700.00,36511.23,36938.44,25924.4010,1h
1621656000000,36935.18,37211.00,35890.00,36294.68,27486.8870,1h
1621659600000,36296.36,36692.88,35201.11,36354.59,38394.1010,1h
1621663200000,36355.10,36499.31,35504.29,36392.09,27809.1600,1h
1621666800000,36392.09,36500.00,35600.00,36259.78,24246.1790,1h
1621670400000,36258.88,37100.00,36245.37,36781.72,26987.5690,1h
1621674000000,36781.72,37414.58,36462.22,37154.81,23146.9340,1h
1621677600000,37154.80,38851.34,36802.00,38331.23,40084.0850,1h
1621681200000,38332.62,38500.00,37474.00,38136.03,22851.8920,1h
1621684800000,38137.97,38700.00,37708.30,38135.63,29892.5560,1h
1621688400000,38141.18,38837.32,37933.72,38282.10,24372.6570,1h
1621692000000,38282.11,38520.00,37317.93,37801.51,33647.4510,1h
1621695600000,37801.51,38757.00,37070.00,38139.69,43993.9060,1h
1621699200000,38140.97,38470.88,37540.03,38137.42,29317.4390,1h
1621702800000,38138.90,38534.78,37767.50,37956.91,20747.5010,1h
1621706400000,37956.92,38099.00,37287.80,37629.98,18211.8000,1h
1621710000000,37630.00,37982.13,37160.40,37275.30,16289.7720,1h
1621713600000,37275.31,38200.00,37252.71,37992.13,14874.7420,1h
1621717200000,37992.14,38355.28,37800.00,38134.98,10656.7260,1h
1621720800000,38134.99,38288.44,37314.43,37599.55,17484.5110,1h
1621724400000,37599.54,37825.36,37360.23,37432.58,9683.7080,1h
1621728000000,37436.00,38261.71,36643.77,38168.24,25629.0130,1h
1621731600000,38168.24,38214.17,37858.35,37897.39,10542.4600,1h
1621735200000,37897.38,38001.00,37342.14,37443.09,14354.3020,1h
1621738800000,37443.08,37630.00,37200.43,37393.05,14051.4680,1h
1621742400000,37393.05,37393.05,37023.76,37173.06,13462.7670,1h
1621746000000,37176.34,37176.35,36600.00,36860.38,19006.2210,1h
1621749600000,36860.38,37315.23,36273.60,36619.47,25901.5130,1h
1621753200000,36619.46,36770.00,35501.01,35911.08,33198.1490,1h
1621756800000,35904.05,35916.86,33771.68,34348.88,79824.0980,1h
1621760400000,34349.99,35313.70,33951.10,34193.30,64675.3540,1h
1621764000000,34191.59,35802.58,34111.00,34988.82,45265.5700,1h
1621767600000,34988.83,35786.19,34538.58,35367.81,34402.2310,1h
1621771200000,35367.81,35767.66,33000.00,33937.03,83663.1780,1h
1621774800000,33937.03,34128.06,32566.82,33624.89,92746.2350,1h
1621778400000,33626.74,34578.27,33006.96,33880.28,49386.5930,1h
1621782000000,33879.68,33990.67,33000.00,33306.95,34952.1020,1h
1621785600000,33307.00,33673.52,31096.70,32231.82,110870.8940,1h
1621789200000,32231.82,33900.00,32103.04,32708.66,62988.5210,1h
1621792800000,32709.09,33456.51,31800.00,32530.06,48682.9050,1h
1621796400000,32530.07,33440.00,32226.92,33033.85,36422.8940,1h
1621800000000,33033.84,33920.00,33031.50,33593.15,26081.9850,1h
1621803600000,33593.16,34418.92,33565.14,33981.60,22979.4960,1h
1621807200000,33981.61,34846.76,33580.18,33814.51,24880.9070,1h
1621810800000,33814.57,34955.00,33810.61,34651.60,22846.1610,1h
1621814400000,34656.53,35690.00,34648.21,35164.09,27327.4880,1h
1621818000000,35164.10,35539.00,34666.00,35071.74,19030.4660,1h
1621821600000,35073.05,35442.00,34780.08,35254.33,17880.1900,1h
1621825200000,35254.33,35921.33,35094.73,35221.25,23137.4160,1h
1621828800000,35221.25,35393.28,34366.00,34864.49,23073.7660,1h
1621832400000,34867.24,35485.67,34746.57,35285.43,20457.9450,1h
1621836000000,35285.41,36244.00,35004.06,36071.42,23959.6270,1h
1621839600000,36065.96,36881.39,36063.40,36612.34,34037.2080,1h
1621843200000,36612.34,36842.26,36130.57,36594.90,26920.3200,1h
1621846800000,36594.46,36603.07,36159.73,36191.93,20433.0270,1h
1621850400000,36191.92,36699.83,35860.42,36388.48,29614.2330,1h
1621854000000,36388.66,37893.19,36370.28,37558.30,46015.0450,1h
1621857600000,37558.30,38600.00,37332.08,38184.99,48192.2700,1h
1621861200000,38186.10,38386.04,37384.00,37569.33,45437.2940,1h
1621864800000,37569.02,38078.73,37306.60,37674.92,34179.6460,1h
1621868400000,37674.93,38221.99,37284.49,37535.20,35368.2720,1h
1621872000000,37538.03,37961.70,36842.11,37365.61,40645.9140,1h
1621875600000,37365.62,37891.86,37190.00,37649.99,21229.2990,1h
1621879200000,37650.00,38348.18,37385.12,37879.48,21632.2040,1h
1621882800000,37879.47,39778.33,37707.25,39563.58,48969.2380,1h
1621886400000,39563.88,39917.09,38707.54,38946.17,34777.4950,1h
1621890000000,38946.17,39287.55,38300.62,38465.66,22581.2570,1h
1621893600000,38465.67,38875.29,37954.45,38428.84,24934.4640,1h
1621897200000,38428.84,38883.85,38214.37,38779.66,18068.9870,1h
1621900800000,38783.58,39790.05,38483.15,39388.00,27249.5720,1h
1621904400000,39388.01,39551.04,38659.03,38800.94,20475.0250,1h
1621908000000,38800.39,38916.10,37990.82,38081.89,23842.2810,1h
1621911600000,38081.88,38424.72,37808.00,38300.27,22758.3560,1h
1621915200000,38300.28,38700.00,37606.60,38366.29,28129.2030,1h
1621918800000,38364.20,38439.75,37861.50,38352.07,19145.4250,1h
1621922400000,38352.07,39196.75,38105.00,38870.00,22148.2430,1h
1621926000000,38870.00,39175.79,38614.61,38985.21,17516.2160,1h
1621929600000,38985.22,39122.77,38028.93,38144.84,27727.1050,1h
1621933200000,38144.84,38266.00,37760.00,37947.47,21456.8970,1h
1621936800000,37946.10,37949.50,36670.86,37135.02,47170.4690,1h
1621940400000,37134.91,37485.00,36510.00,36567.87,38668.8100,1h
1621944000000,36567.87,37235.42,36439.32,37123.65,34084.9230,1h
1621947600000,37123.66,37883.42,36920.08,37463.47,37320.4440,1h
1621951200000,37463.48,38150.00,37346.15,37636.89,33846.1680,1h
1621954800000,37636.88,38560.00,37084.40,38269.99,51280.2640,1h
1621958400000,38270.00,38295.78,37654.72,37796.55,21543.2600,1h
1621962000000,37794.65,38057.94,37500.00,37948.67,15914.0070,1h
1621965600000,37948.67,38303.86,37754.81,37880.83,13647.9560,1h
1621969200000,37880.83,37978.20,37120.11,37293.26,18435.5640,1h
1621972800000,37293.25,37805.27,37253.43,37600.68,13572.6630,1h
1621976400000,37600.68,38150.00,37426.29,37943.60,10563.5670,1h
1621980000000,37943.60,38735.00,37910.63,38397.28,18315.9210,1h
1621983600000,38397.28,38489.77,37962.57,38326.84,14024.0720,1h
1621987200000,38326.84,38600.00,37804.76,38111.96,17676.1360,1h
1621990800000,38112.51,38900.00,38081.75,38657.16,14176.1610,1h
1621994400000,38657.15,39613.00,38647.86,39214.99,25034.0750,1h
1621998000000,39215.00,39724.24,39103.16,39495.03,15461.1720,1h
1622001600000,39495.04,39600.00,39000.00,39397.95,17917.6360,1h
1622005200000,39397.43,39538.21,39150.00,39234.68,15182.5240,1h
1622008800000,39234.37,40771.29,39157.00,40546.99,39824.4240,1h
1622012400000,40546.99,40600.00,40272.00,40436.00,17870.2290,1h
1622016000000,40436.00,40900.00,39720.00,40152.47,37037.2280,1h
1622019600000,40152.46,40438.88,40066.76,40165.30,16804.7600,1h
1622023200000,40159.06,40338.00,39560.00,39696.26,30203.5400,1h
1622026800000,39696.26,39900.00,39388.00,39851.90,18945.0160,1h
1622030400000,39851.91,40300.00,39750.00,40130.05,22234.0880,1h
1622034000000,40130.04,40131.54,38825.00,38883.27,45410.6620,1h
1622037600000,38883.27,39369.00,38819.48,39151.71,29690.7980,1h
1622041200000,39151.71,39250.00,38501.00,38779.56,35326.0250,1h
1622044800000,38779.56,39375.44,38520.00,38576.02,33916.7920,1h
1622048400000,38576.02,39120.84,38028.27,38982.05,32807.8210,1h
1622052000000,38983.16,38988.29,38357.49,38629.07,24012.2570,1h
1622055600000,38630.57,38632.73,37900.00,38474.08,28279.1310,1h
1622059200000,38473.68,38834.73,38300.15,38721.02,16138.0200,1h
1622062800000,38721.03,39250.00,38550.73,39021.59,16903.3060,1h
1622066400000,39021.58,39118.34,38736.00,38949.69,11678.5090,1h
1622070000000,38949.69,39430.98,38642.94,39224.20,14502.5000,1h
1622073600000,39224.21,39224.21,38348.40,38616.80,19070.4620,1h
